mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10""/><font face=""Sansation Regular""/><b>Menuetto</b>"						
1	1	0	0	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""6.4""/><i>dolce</i>"						
1	1	0	0	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""6.4""/><i>senza sordini</i>"						
1	1	0	0	0.0		0	0	Tempo	3/4	1	1	0								𝅗𝅥.=46	138.0	𝅗𝅥.	46.0	0.0	
1	1	0	0	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	0									0
1	1	2	2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1									
1	1	0	0	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""6.4""/><i>dolce</i>"						
1	1	0	0	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""6.4""/><i>senza sordini</i>"						
1	1	0	0	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	2									1
1	1	2	2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	3									
1	1	0	0	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""6.4""/><i>dolce</i>"						
1	1	0	0	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""6.4""/><i>senza sordini</i>"						
1	1	0	0	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	4									2
1	1	2	2	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	5									
1	1	0	0	0.0		0	0	StaffText	3/4	4	1	0							"<font size=""6.4""/><i>dolce</i>"						
1	1	0	0	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	6									3
1	1	1	1	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	7									3
1	1	2	2	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	8									
2	2	3	3	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	9									4
2	2	7/2	7/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	10									
2	2	4	4	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	11									
2	2	3	3	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	12									5
2	2	7/2	7/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	13									
2	2	4	4	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	14									
2	2	3	3	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	15									6
2	2	7/2	7/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	16									
2	2	4	4	2.0		1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	17									
2	2	3	3	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	18									
2	2	5	5	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	19									
3	3	6	6	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	20									7
3	3	27/4	27/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	21									
3	3	7	7	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	22		articStaccatoAbove							
3	3	31/4	31/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	23		articStaccatoAbove							
3	3	8	8	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	24		articStaccatoAbove							
3	3	35/4	35/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	25		articStaccatoAbove							
3	3	6	6	0.75		0	0	Chord	3/4	2	1	3/16		1/8	3/2	26									8
3	3	27/4	27/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	27									
3	3	7	7	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	28		articStaccatoBelow							
3	3	31/4	31/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	29		articStaccatoBelow							
3	3	8	8	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	30		articStaccatoBelow							
3	3	35/4	35/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	31		articStaccatoBelow							
3	3	6	6	0.75		0	0	Chord	3/4	3	1	3/16		1/8	3/2	32									9
3	3	27/4	27/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	33									
3	3	7	7	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	34		articStaccatoAbove							
3	3	31/4	31/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	35		articStaccatoBelow							
3	3	8	8	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	36		articStaccatoBelow							
3	3	35/4	35/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	37		articStaccatoBelow							
3	3	6	6	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	38									
3	3	7	7	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	39									
3	3	8	8	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	40									
4	4	9	9	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	41									10
4	4	11	11	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	42									
4	4	9	9	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	43									11
4	4	11	11	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	44									
4	4	9	9	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	45									12
4	4	11	11	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	46									
4	4	9	9	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	47									
4	4	10	10	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	48									
4	4	11	11	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	49									
5	5	12	12	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	50									13
5	5	14	14	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	51									
5	5	12	12	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	52									14
5	5	14	14	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	53									
5	5	12	12	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	54									15
5	5	14	14	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	55									
5	5	13	13	0.75		1/4	1/4	Chord	3/4	4	1	3/16		1/8	3/2	56									
5	5	55/4	55/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	57									
5	5	14	14	0.75		1/2	1/2	Chord	3/4	4	1	3/16		1/8	3/2	58									
5	5	59/4	59/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	59									
6	6	15	15	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	60									16
6	6	31/2	31/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	61									
6	6	16	16	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	62									
6	6	35/2	35/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	63									
6	6	15	15	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	64									17
6	6	31/2	31/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	65									
6	6	16	16	1.5		1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	66									
6	6	35/2	35/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	67									
6	6	15	15	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	68									18
6	6	31/2	31/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	69									
6	6	16	16	1.5		1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	70									
6	6	35/2	35/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	71									
6	6	15	15	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	72									19
6	6	17	17	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	73									
7	7	18	18	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	74									
7	7	18	18	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	75									
7	7	19	19	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	76		articStaccatoAbove							
7	7	79/4	79/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	77		articStaccatoAbove							
7	7	20	20	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	78		articStaccatoAbove							
7	7	83/4	83/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	79		articStaccatoAbove							
7	7	18	18	0.0		0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	80									
7	7	18	18	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	81									
7	7	19	19	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	82		articStaccatoBelow							
7	7	79/4	79/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	83		articStaccatoBelow							
7	7	20	20	0.75		1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	84		articStaccatoBelow							
7	7	83/4	83/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	85		articStaccatoBelow							
7	7	18	18	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	86									20
7	7	20	20	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	87									
7	7	18	18	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	88									
7	7	19	19	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	89									
7	7	20	20	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	90									
8	8	21	21	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	91									
8	8	21	21	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	92									
8	8	21	21	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	93									
8	8	21	21	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	94									
8	8	22	22	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	95									
8	8	23	23	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	96									
9	9	24	24	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""6.4""/><i>poco </i>"						
9	9	24	24	0.0		0	0	Dynamic	3/4	1	1	0					f								
9	9	24	24	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	97									
9	9	24	24	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""6.4""/><i>poco </i>"						
9	9	24	24	0.0		0	0	Dynamic	3/4	2	1	0					f								
9	9	24	24	0.75		0	0	Chord	3/4	2	1	3/16		1/8	3/2	98									21
9	9	99/4	99/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	99									
9	9	25	25	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	100		articStaccatoBelow							
9	9	103/4	103/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	101		articStaccatoBelow							
9	9	26	26	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	102		articStaccatoBelow							
9	9	107/4	107/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	103		articStaccatoBelow							
9	9	24	24	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""6.4""/><i>poco </i>"						
9	9	24	24	0.0		0	0	Dynamic	3/4	3	1	0					f								
9	9	24	24	0.75		0	0	Chord	3/4	3	1	3/16		1/8	3/2	104									22
9	9	99/4	99/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	105									
9	9	25	25	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	106		articStaccatoBelow							
9	9	103/4	103/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	107		articStaccatoBelow							
9	9	26	26	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	108		articStaccatoBelow							
9	9	107/4	107/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	109		articStaccatoBelow							
9	9	24	24	0.0		0	0	StaffText	3/4	4	1	0							"<font size=""6.4""/><i>poco </i>"						
9	9	24	24	0.0		0	0	Dynamic	3/4	4	1	0					f								
9	9	24	24	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	110									
10	10	27	27	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	111									23
10	10	55/2	55/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	112									23
10	10	28	28	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	113									23
10	10	57/2	57/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	114									23
10	10	29	29	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	115									23
10	10	59/2	59/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	116									
10	10	27	27	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	117									
10	10	27	27	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	118									
10	10	27	27	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	119									
11	11	30	30	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	120									
11	11	30	30	0.75		0	0	Chord	3/4	2	1	3/16		1/8	3/2	121									24
11	11	123/4	123/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	122									
11	11	31	31	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	123		articStaccatoBelow							
11	11	127/4	127/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	124		articStaccatoBelow							
11	11	32	32	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	125		articStaccatoBelow							
11	11	131/4	131/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	126		articStaccatoBelow							
11	11	30	30	0.75		0	0	Chord	3/4	3	1	3/16		1/8	3/2	127									25
11	11	123/4	123/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	128									
11	11	31	31	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	129		articStaccatoBelow							
11	11	127/4	127/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	130		articStaccatoBelow							
11	11	32	32	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	131		articStaccatoBelow							
11	11	131/4	131/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	132		articStaccatoBelow							
11	11	30	30	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	133									
12	12	33	33	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	134									26
12	12	67/2	67/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	135									26
12	12	34	34	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	136									26
12	12	69/2	69/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	137									26
12	12	35	35	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	138									26
12	12	71/2	71/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	139									
12	12	33	33	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	140									
12	12	33	33	3.0		0	0	Chord	3/4	3	1	3/4		1/2	3/2	141									
12	12	33	33	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	142									
13	13	36	36	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	143									27
13	13	38	38	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	144									
13	13	36	36	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	145									28
13	13	38	38	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	146									
13	13	36	36	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	147									29
13	13	38	38	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	148									
13	13	36	36	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	149									
13	13	37	37	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	150									
13	13	38	38	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	151									
14	14	39	39	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	152									
14	14	79/2	79/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	153									
14	14	40	40	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	154									
14	14	39	39	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	155									
14	14	79/2	79/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	156									
14	14	40	40	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	157									
14	14	39	39	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	158									
14	14	79/2	79/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	159									
14	14	40	40	2.0		1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	160									
14	14	39	39	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	161									
14	14	41	41	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	162									
15	15	42	42	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	163									30
15	15	171/4	171/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	164									
15	15	43	43	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	165		articStaccatoAbove							
15	15	175/4	175/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	166		articStaccatoAbove							
15	15	44	44	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	167		articStaccatoAbove							
15	15	179/4	179/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	168		articStaccatoAbove							
15	15	42	42	0.75		0	0	Chord	3/4	2	1	3/16		1/8	3/2	169									31
15	15	171/4	171/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	170									
15	15	43	43	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	171		articStaccatoBelow							
15	15	175/4	175/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	172		articStaccatoBelow							
15	15	44	44	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	173		articStaccatoBelow							
15	15	179/4	179/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	174		articStaccatoBelow							
15	15	42	42	0.75		0	0	Chord	3/4	3	1	3/16		1/8	3/2	175									32
15	15	171/4	171/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	176									
15	15	43	43	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	177		articStaccatoAbove							
15	15	175/4	175/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	178		articStaccatoBelow							
15	15	44	44	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	179		articStaccatoBelow							
15	15	179/4	179/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	180		articStaccatoBelow							
15	15	42	42	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	181									
15	15	43	43	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	182									
15	15	44	44	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	183									
16	16	45	45	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	184									33
16	16	47	47	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	185									
16	16	45	45	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	186									34
16	16	47	47	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	187									
16	16	45	45	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	188									35
16	16	47	47	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	189									
16	16	45	45	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	190									
16	16	46	46	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	191									
16	16	47	47	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	192									
17	17	48	48	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	193									36
17	17	50	50	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	194									
17	17	48	48	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	195									37
17	17	50	50	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	196									
17	17	48	48	2.0		0	0	Chord	3/4	3	1	1/2		1/2	1	197									38
17	17	50	50	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	198									
17	17	49	49	0.75		1/4	1/4	Chord	3/4	4	1	3/16		1/8	3/2	199									
17	17	199/4	199/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	200									
17	17	50	50	0.75		1/2	1/2	Chord	3/4	4	1	3/16		1/8	3/2	201									
17	17	203/4	203/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	202									
18	18	51	51	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	203									
18	18	103/2	103/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	204									
18	18	52	52	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	205									
18	18	107/2	107/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	206									
18	18	51	51	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	207									
18	18	103/2	103/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	208									
18	18	52	52	1.5		1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	209									
18	18	107/2	107/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	210									
18	18	51	51	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	211									
18	18	103/2	103/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	212									
18	18	52	52	1.5		1/4	1/4	Chord	3/4	3	1	3/8		1/4	3/2	213									
18	18	107/2	107/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	214									
18	18	51	51	2.0		0	0	Chord	3/4	4	1	1/2		1/2	1	215									39
18	18	53	53	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	216									
19	19	54	54	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	217									
19	19	54	54	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	218									
19	19	55	55	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	219		articStaccatoAbove							
19	19	223/4	223/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	220		articStaccatoAbove							
19	19	56	56	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	221		articStaccatoAbove							
19	19	227/4	227/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	222		articStaccatoAbove							
19	19	54	54	0.0		0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	223									
19	19	54	54	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	224									
19	19	55	55	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	225		articStaccatoBelow							
19	19	223/4	223/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	226		articStaccatoBelow							
19	19	56	56	0.75		1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	227		articStaccatoBelow							
