mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	5/8	6/8	4	1	a.i6{		a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
2	1	1/2	1.5	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
2	1	2	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	2	7/2	1.5	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
3	2	5	1.0	3/8	3/8	6/8	4	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
3	2	6	0.5	5/8	5/8	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
4	3	13/2	3.0	0	0	6/8	4	1	bII6		a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
5	4	19/2	1.0	0	0	6/8	4	1	V(64)}		a	i		V(64)		V			64			}	M	1	1	1, 0, -3		1	1
5	4	21/2	1.5	1/4	1/4	6/8	4	1	V|HC		a	i		V		V					HC		M	1	1	1, 5, 2		1	1
5	4	12	0.5	5/8	5/8	6/8	4	1	i6{		a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
6	5	25/2	1.5	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
6	5	14	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	6	31/2	1.5	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
7	6	17	1.0	3/8	3/8	6/8	4	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
7	6	18	0.5	5/8	5/8	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
8	7	37/2	2.5	0	0	6/8	4	1	bII6		a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
8	7	21	0.5	5/8	5/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	8	43/2	1.5	0	0	6/8	4	1	i(9#74)}		a	i		i(9#74)		i			9#74			}	m	1	1	0, -1, 1	2, 5	0	0
9	8	23	1.5	3/8	3/8	6/8	4	1	i|PAC		a	i		i		i					PAC		m	1	1	0, -3, 1		0	0
10	9	49/2	3.0	0	0	6/8	4	1	III.I{		a	III		I		I						{	M	1	0	0, 4, 1		0	0
11	10	55/2	3.0	0	0	6/8	4	1	V65/IV		a	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
12	11	61/2	3.0	0	0	6/8	4	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
13	12	67/2	3.0	0	0	6/8	4	1	V43/IV		a	III		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
14	13	73/2	3.0	0	0	6/8	4	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
15	14	79/2	3.0	0	0	6/8	4	1	#viio65/ii		a	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
16	15	85/2	1.5	0	0	6/8	4	1	#viio/ii		a	III		#viio/ii		#vii	o			ii			o	1	0	7, 4, 1		7	7
16	15	44	1.5	3/8	3/8	6/8	4	1	ii6		a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
17	16	91/2	1.5	0	0	6/8	4	1	V(64)}		a	III		V(64)		V			64			}	M	1	0	1, 0, 4		1	1
17	16	47	1.5	3/8	3/8	6/8	4	1	V|HC		a	III		V		V					HC		M	1	0	1, 5, 2		1	1
18	17	97/2	3.0	0	0	6/8	4	1	I{		a	III		I		I						{	M	1	0	0, 4, 1		0	0
19	18	103/2	3.0	0	0	6/8	4	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
20	19	109/2	3.0	0	0	6/8	4	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
21	20	115/2	3.0	0	0	6/8	4	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
22	21	121/2	6.0	0	0	6/8	4	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
24	23	133/2	6.0	0	0	6/8	4	1	viio7/V		a	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
26	25	145/2	1.5	0	0	6/8	4	1	V43(+b2)}{		a	III		V43(+b2)		V		43	+b2			}{	Mm7	1	0	2, -1, 1, 5	-4	1	2
26	25	74	1.5	3/8	3/8	6/8	4	1	I6(+b6)		a	III		I6(+b6)		I		6	+b6				M	1	0	4, 1, 0	-4	0	4
27	26	151/2	1.5	0	0	6/8	4	1	V43(+b2)		a	III		V43(+b2)		V		43	+b2				Mm7	1	0	2, -1, 1, 5	-4	1	2
27	26	77	1.5	3/8	3/8	6/8	4	1	I6(+b6)		a	III		I6(+b6)		I		6	+b6				M	1	0	4, 1, 0	-4	0	4
28	27	157/2	1.5	0	0	6/8	4	1	V43(+b2)		a	III		V43(+b2)		V		43	+b2				Mm7	1	0	2, -1, 1, 5	-4	1	2
28	27	80	1.5	3/8	3/8	6/8	4	1	I(+b64)		a	III		I(+b64)		I			+b64				M	1	0	0, -1, 1	-4	0	0
29	28	163/2	2.5	0	0	6/8	4	1	V65		a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
29	28	84	0.5	5/8	5/8	6/8	4	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
30	29	169/2	1.0	0	0	6/8	4	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	29	171/2	0.5	1/4	1/4	6/8	4	1	I+6		a	III		I+6		I	+	6					+	1	0	4, 8, 0		0	4
30	29	86	1.0	3/8	3/8	6/8	4	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	29	87	0.5	5/8	5/8	6/8	4	1	I+6		a	III		I+6		I	+	6					+	1	0	4, 8, 0		0	4
31	30	175/2	1.0	0	0	6/8	4	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
31	30	177/2	0.5	1/4	1/4	6/8	4	1	V43/ii		a	III		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
31	30	89	1.5	3/8	3/8	6/8	4	1	II	V/V	a	III		II		II							M	1	0	2, 6, 3		2	2
32	31	181/2	1.0	0	0	6/8	4	1	V		a	III		V		V							M	1	0	1, 5, 2		1	1
32	31	183/2	0.5	1/4	1/4	6/8	4	1	V65		a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
32	31	92	1.5	3/8	3/8	6/8	4	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
33	32	187/2	3.0	0	0	6/8	4	1	ii6		a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
34	33	193/2	1.5	0	0	6/8	4	1	V(64)		a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
34	33	98	1.5	3/8	3/8	6/8	4	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
35	34	199/2	1.5	0	0	6/8	4	1	I|PAC}{		a	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
35	34	101	1.5	3/8	3/8	6/8	4	1	V65		a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
36	35	205/2	1.0	0	0	6/8	4	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
36	35	207/2	0.5	1/4	1/4	6/8	4	1	viio6/V		a	III		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
36	35	104	1.5	3/8	3/8	6/8	4	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
37	36	211/2	1.5	0	0	6/8	4	1	I|PAC}{		a	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
37	36	107	1.5	3/8	3/8	6/8	4	1	V65		a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
38	37	217/2	1.0	0	0	6/8	4	1	I		a	III		I		I							M	1	0	0, 4, 1		0	0
38	37	219/2	0.5	1/4	1/4	6/8	4	1	viio6/V		a	III		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
38	37	110	1.5	3/8	3/8	6/8	4	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
39	38	223/2	1.5	0	0	6/8	4	1	I[I|PAC}{		a	III	I	I		I					PAC	}{	M	1	0	0, 4, 1		0	0
39	38	113	1.5	3/8	3/8	6/8	4	1	V6		a	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
40	39	229/2	1.5	0	0	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
40	39	116	1.5	3/8	3/8	6/8	4	1	V65		a	III	I	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
41	40	235/2	1.5	0	0	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
41	40	119	1.5	3/8	3/8	6/8	4	1	V6		a	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
42	41	241/2	1.5	0	0	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
42	41	122	1.5	3/8	3/8	6/8	4	1	V65		a	III	I	V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
43	42	247/2	1.5	0	0	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
43	42	125	1.5	3/8	3/8	6/8	4	1	V6		a	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
44	43	253/2	1.5	0	0	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
44	43	128	1.5	3/8	3/8	6/8	4	1	V6		a	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
45	44	259/2	1.0	0	0	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
45	44	261/2	0.5	1/4	1/4	6/8	4	1	V6		a	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
45	44	131	1.0	3/8	3/8	6/8	4	1	I		a	III	I	I		I							M	1	0	0, 4, 1		0	0
45	44	132	0.5	5/8	5/8	6/8	4	1	V6		a	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
46	45	265/2	3.0	0	0	6/8	4	1	I]}		a	III	I	I		I						}	M	1	0	0, 4, 1		0	0
46	45	135	0.0	5/8	5/8	6/8	4	1	{		a	III										{		1	0				
47	46	271/2	3.0	0	0	6/8	4	1	i.V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
48	47	277/2	3.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
49	48	283/2	3.0	0	0	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	49	289/2	3.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
51	50	295/2	1.5	0	0	6/8	4	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
51	50	149	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	51	301/2	1.5	0	0	6/8	4	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
52	51	152	1.5	3/8	3/8	6/8	4	1	V6		a	i		V6		V		6					M	1	1	5, 2, 1		1	5
53	52	307/2	3.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
54	53	313/2	1.5	0	0	6/8	4	1	Ger6		a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
54	53	158	1.5	3/8	3/8	6/8	4	1	It6		a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
55	54	319/2	1.0	0	0	6/8	4	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
55	54	321/2	0.5	1/4	1/4	6/8	4	1	It6		a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
55	54	161	1.0	3/8	3/8	6/8	4	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
55	54	162	0.5	5/8	5/8	6/8	4	1	It6		a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
56	55	325/2	4.5	0	0	6/8	4	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
57	56	167	1.5	3/8	3/8	6/8	4	1	iv	iio6	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
58	57	337/2	3.0	0	0	6/8	4	1	III.I[I{		a	III	I	I		I						{	M	1	0	0, 4, 1		0	0
59	58	343/2	3.0	0	0	6/8	4	1	V7/IV		a	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
60	59	349/2	3.0	0	0	6/8	4	1	IV		a	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
61	60	355/2	3.0	0	0	6/8	4	1	V7/IV		a	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
62	61	361/2	1.5	0	0	6/8	4	1	IV		a	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
62	61	182	1.5	3/8	3/8	6/8	4	1	V7/IV		a	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
63	62	367/2	1.5	0	0	6/8	4	1	IV		a	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
63	62	185	1.5	3/8	3/8	6/8	4	1	V7/IV]		a	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
64	63	373/2	3.0	0	0	6/8	4	1	IV		a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
65	64	379/2	1.5	0	0	6/8	4	1	V43/ii		a	III		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
65	64	191	1.5	3/8	3/8	6/8	4	1	#viio65/ii		a	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
66	65	385/2	1.5	0	0	6/8	4	1	V7/V		a	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
66	65	194	1.5	3/8	3/8	6/8	4	1	V7(b9)/V		a	III		V7(b9)/V		V		7	b9	V			Mm7	1	0	2, 6, 3, 0	-3	2	2
67	66	391/2	3.0	0	0	6/8	4	1	V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
68	67	397/2	3.0	0	0	6/8	4	1	i.V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
69	68	403/2	3.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
70	69	409/2	2.5	0	0	6/8	4	1	ii65		a	i		ii65		ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
70	69	207	0.5	5/8	5/8	6/8	4	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
71	70	415/2	1.5	0	0	6/8	4	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
71	70	209	1.5	3/8	3/8	6/8	4	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
72	71	421/2	1.5	0	0	6/8	4	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
72	71	212	1.5	3/8	3/8	6/8	4	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
73	72	427/2	3.0	0	0	6/8	4	1	V|HC}		a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
74	73	433/2	3.0	0	0	6/8	4	1	i{		a	i		i		i						{	m	1	1	0, -3, 1		0	0
75	74	439/2	3.0	0	0	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
76	75	445/2	3.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
77	76	451/2	3.0	0	0	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
78	77	457/2	3.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
79	78	463/2	3.0	0	0	6/8	4	1	V65/iv		a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
80	79	469/2	3.0	0	0	6/8	4	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
81	80	475/2	6.0	0	0	6/8	4	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
83	82	487/2	1.5	0	0	6/8	4	1	V2(+2)}{		a	i		V2(+2)		V		2	+2			}{	Mm7	1	1	-1, 1, 5, 2	-4	1	-1
83	82	245	1.5	3/8	3/8	6/8	4	1	i6(+6)		a	i		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3
84	83	493/2	1.5	0	0	6/8	4	1	V2(+2)		a	i		V2(+2)		V		2	+2				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
84	83	248	1.5	3/8	3/8	6/8	4	1	i6(+6)		a	i		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3
85	84	499/2	1.5	0	0	6/8	4	1	iio(+4)		a	i		iio(+4)		ii	o		+4				o	1	1	2, -1, -4	1	2	2
85	84	251	1.5	3/8	3/8	6/8	4	1	iv64(+2)		a	i		iv64(+2)		iv		64	+2				m	1	1	0, -1, -4	1	-1	0
86	85	505/2	2.5	0	0	6/8	4	1	V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
86	85	255	0.5	5/8	5/8	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
87	86	511/2	1.0	0	0	6/8	4	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
87	86	513/2	0.5	1/4	1/4	6/8	4	1	V6/iv		a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
87	86	257	1.0	3/8	3/8	6/8	4	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
87	86	258	0.5	5/8	5/8	6/8	4	1	V6/iv		a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
88	87	517/2	1.0	0	0	6/8	4	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
88	87	519/2	0.5	1/4	1/4	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
88	87	260	1.5	3/8	3/8	6/8	4	1	V7/V		a	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
89	88	523/2	1.0	0	0	6/8	4	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
89	88	525/2	0.5	1/4	1/4	6/8	4	1	V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
89	88	263	1.5	3/8	3/8	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
90	89	529/2	3.0	0	0	6/8	4	1	bII6		a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
91	90	535/2	1.5	0	0	6/8	4	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
91	90	269	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	91	541/2	1.0	0	0	6/8	4	1	i|PAC}{		a	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
92	91	543/2	0.5	1/4	1/4	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
92	91	272	1.5	3/8	3/8	6/8	4	1	V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
93	92	547/2	1.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
93	92	549/2	0.5	1/4	1/4	6/8	4	1	It6		a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
93	92	275	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
94	93	553/2	1.0	0	0	6/8	4	1	i|PAC}{		a	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
94	93	555/2	0.5	1/4	1/4	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
94	93	278	1.5	3/8	3/8	6/8	4	1	V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
95	94	559/2	1.0	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
95	94	561/2	0.5	1/4	1/4	6/8	4	1	It6		a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
95	94	281	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	95	565/2	1.5	0	0	6/8	4	1	i[i|PAC}{		a	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
96	95	284	1.5	3/8	3/8	6/8	4	1	V6		a	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
97	96	571/2	1.5	0	0	6/8	4	1	i		a	i	i	i		i							m	1	1	0, -3, 1		0	0
97	96	287	1.5	3/8	3/8	6/8	4	1	V65		a	i	i	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
98	97	577/2	1.5	0	0	6/8	4	1	i		a	i	i	i		i							m	1	1	0, -3, 1		0	0
98	97	290	1.5	3/8	3/8	6/8	4	1	V6		a	i	i	V6		V		6					M	1	1	5, 2, 1		1	5
99	98	583/2	1.5	0	0	6/8	4	1	i		a	i	i	i		i							m	1	1	0, -3, 1		0	0
99	98	293	1.5	3/8	3/8	6/8	4	1	V65		a	i	i	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
100	99	589/2	2.5	0	0	6/8	4	1	i]}		a	i	i	i		i						}	m	1	1	0, -3, 1		0	0
100	99	297	0.5	5/8	5/8	6/8	4	1	i6{		a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
101	100	595/2	1.5	0	0	6/8	4	1	i		a	i		i		i							m	1	1	0, -3, 1		0	0
101	100	299	1.5	3/8	3/8	6/8	4	1	V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
102	101	601/2	1.5	0	0	6/8	4	1	VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
102	101	302	1.5	3/8	3/8	6/8	4	1	bII6		a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
103	102	607/2	1.5	0	0	6/8	4	1	vo	III6	a	i		vo		v	o						o	1	1	1, -2, -5		1	1
103	102	305	1.5	3/8	3/8	6/8	4	1	V6/iv		a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
104	103	613/2	1.5	0	0	6/8	4	1	iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
104	103	308	1.5	3/8	3/8	6/8	4	1	bII6		a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
105	104	619/2	1.5	0	0	6/8	4	1	#viio43		a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
105	104	311	1.0	3/8	3/8	6/8	4	1	i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
105	104	312	0.5	5/8	5/8	6/8	4	1	ii6		a	i		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
106	105	625/2	1.5	0	0	6/8	4	1	V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
106	105	314	1.5	3/8	3/8	6/8	4	1	V		a	i		V		V							M	1	1	1, 5, 2		1	1
107	106	631/2	3.0	0	0	6/8	4	1	i(9#74)}		a	i		i(9#74)		i			9#74			}	m	1	1	0, -1, 1	2, 5	0	0
108	107	637/2	3.0	0	0	6/8	4	1	i|PAC		a	i		i		i					PAC		m	1	1	0, -3, 1		0	0
