mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	4	1	A.I6{	-0.149272	-4.83908	/		A	I		I6		I		6				{	M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
2	1	0	0	4/4	4	1	I	0	-3.5	/		A	I		I		I							M	0	0	3, 7, 4		3	3	5	6	0.45454545454545453	1.0	1.0	0.5
3	2	0	0	4/4	4	1	V(64)	0	-3.5	/		A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	2	4	0.3333333333333333	0.25	0.625	0.2857142857142857
3	2	1/4	1/4	4/4	4	1	V	0	-3.5	/		A	I		V		V							M	0	0	4, 8, 5		4	4	2	7	0.2222222222222222	0.125	1.25	0.09090909090909091
4	3	0	0	4/4	4	1	V43	-0.9	-3.5	/		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	3	8	0.2727272727272727	0.625	1.375	0.3125
5	4	0	0	4/4	4	1	I(94)}	0	-3.5	/		A	I		I(94)		I			94			}	M	0	0	3, 2, 4	5	3	3	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
5	4	1/4	1/4	4/4	4	1	I|IAC	0	-3.5	/		A	I		I		I					IAC		M	0	0	3, 7, 4		3	3	2	7	0.2222222222222222	0.125	1.25	0.09090909090909091
6	5	0	0	4/4	4	1	I(64)					A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	2	3	0.4	0.25	0.5	0.3333333333333333
6	5	1/4	1/4	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	2	2	0.5	0.25	0.25	0.5
6	5	1/2	1/2	4/4	4	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.1875	1.1875	0.13636363636363635
7	6	0	0	4/4	4	1	I(64)					A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
7	6	1/4	1/4	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	2	2	0.5	0.25	0.25	0.5
7	6	1/2	1/2	4/4	4	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.1875	1.1875	0.13636363636363635
8	7	0	0	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.25	1.0	0.2
8	7	1/4	1/4	4/4	4	1	ii6					A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	1.0	0.0
8	7	1/2	1/2	4/4	4	1	V(64)					A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	1.0	0.0
8	7	3/4	3/4	4/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
9	8	0	0	4/4	4	1	I(^7^2)}					A	I		I(^7^2)		I			^7^2			}	M	0	0	3, 5, 4	8	3	3	0	4	0.0	0.0	2.0	0.0
9	8	1/2	1/2	4/4	4	1	I|IAC					A	I		I		I					IAC		M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.75	0.0
9	8	3/4	3/4	4/4	4	1	I6{					A	I		I6		I		6				{	M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
10	9	0	0	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	5	6	0.45454545454545453	1.125	0.875	0.5625
11	10	0	0	4/4	4	1	V6					A	I		V6		V		6					M	0	0	8, 5, 4		4	8	2	12	0.14285714285714285	0.25	2.0	0.1111111111111111
11	10	3/4	3/4	4/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	2	2	0.5	0.125	0.25	0.3333333333333333
12	11	0	0	4/4	4	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	3	8	0.2727272727272727	0.625	1.375	0.3125
13	12	0	0	4/4	4	1	I|IAC}					A	I		I		I					IAC	}	M	0	0	3, 7, 4		3	3	8	18	0.3076923076923077	0.875	2.75	0.2413793103448276
14	13	1/2	1/2	4/4	4	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	2	8	0.2	0.125	1.625	0.07142857142857142
15	14	0	0	4/4	4	1	I(64)					A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
15	14	1/4	1/4	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	2	2	0.5	0.25	0.25	0.5
15	14	1/2	1/2	4/4	4	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	2	8	0.2	0.125	1.625	0.07142857142857142
16	15	0	0	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	0.875	0.125
16	15	1/4	1/4	4/4	4	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.25	0.75	0.25
16	15	1/2	1/2	4/4	4	1	V(6)					A	I		V(6)		V			6				M	0	0	4, 8, 7		4	4	2	4	0.3333333333333333	0.25	0.75	0.25
16	15	3/4	3/4	4/4	4	1	V6					A	I		V6		V		6					M	0	0	8, 5, 4		4	8	2	4	0.3333333333333333	0.25	0.75	0.25
17	16	0	0	4/4	4	1	I|PAC}{					A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3	3	0	37	0.0	0.0	10.0	0.0
19	18	0	0	4/4	4	1	V43(4)					A	I		V43(4)		V		43	4				Mm7	0	0	5, 2, 4, 3		4	5	2	7	0.2222222222222222	0.125	2.125	0.05555555555555555
19	18	1/4	1/4	4/4	4	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	0	8	0.0	0.0	2.625	0.0
20	19	0	0	4/4	4	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	25	0.0	0.0	10.0	0.0
22	21	0	0	4/4	4	1	I(4)}					A	I		I(4)		I			4			}	M	0	0	3, 2, 4		3	3	1	6	0.14285714285714285	0.125	2.125	0.05555555555555555
22	21	1/4	1/4	4/4	4	1	I|IAC					A	I		I		I					IAC		M	0	0	3, 7, 4		3	3	4	8	0.3333333333333333	0.25	2.4375	0.09302325581395349
23	22	0	0	4/4	4	1	I6	0	-4.5	/		A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	2.5	0.0
23	22	1/2	1/2	4/4	4	1	V65/IV	-1.7	-4.5	/		A	I		V65/IV		V		65		IV			Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	3.0	0.0
24	23	0	0	4/4	4	1	IV	1	-4.5	/		A	I		IV		IV							M	0	0	2, 6, 3		2	2	6	18	0.25	0.5625	3.6875	0.1323529411764706
25	24	0	0	4/4	4	1	V(64)					A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	7	0.0	0.0	2.0	0.0
25	24	1/2	1/2	4/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	6	7	0.46153846153846156	0.75	1.25	0.375
26	25	0	0	4/4	4	1	I|PAC}					A	I		I		I					PAC	}	M	0	0	3, 7, 4		3	3	0	30	0.0	0.0	7.375	0.0
28	27	1/2	1/2	4/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	0.875	0.0
29	28	0	0	4/4	4	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3	7	9	7	0.5625	0.5625	0.6875	0.45
30	29	0	0	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	1.375	0.0
30	29	1/2	1/2	4/4	4	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	1.375	0.0
31	30	0	0	4/4	4	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3	7	9	8	0.5294117647058824	0.5625	0.9375	0.375
32	31	0	0	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	1.8125	0.0
32	31	1/2	1/2	4/4	4	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	10	0.0	0.0	1.8125	0.0
33	32	0	0	4/4	4	1	I6	0	-3.5	/		A	I		I6		I		6					M	0	0	7, 4, 3		3	7	1	6	0.14285714285714285	0.125	2.375	0.05
33	32	1/2	1/2	4/4	4	1	V43	0	-3.5	/		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
34	33	0	0	4/4	4	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	1.8125	0.0
34	33	1/2	1/2	4/4	4	1	V2					A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	10	0.0	0.0	1.8125	0.0
35	34	0	0	4/4	4	1	I6	0	-3.5	/		A	I		I6		I		6					M	0	0	7, 4, 3		3	7	1	6	0.14285714285714285	0.125	2.375	0.05
35	34	1/2	1/2	4/4	4	1	V43	0	-3.5	/		A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
36	35	0	0	4/4	4	1	I}{	0	-4.5	/		A	I		I		I						}{	M	0	0	3, 7, 4		3	3	0	21	0.0	0.0	4.0	0.0
37	36	0	0	4/4	4	1	V.V2	-0.3	-3.5	/		A	V		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	2	13	0.13333333333333333	0.25	3.75	0.0625
38	37	0	0	4/4	4	1	I6	0	-3.5	/		A	V		I6		I		6					M	0	0	8, 5, 4		4	8	4	7	0.36363636363636365	0.25	1.0	0.2
38	37	1/2	1/2	4/4	4	1	IV					A	V		IV		IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
38	37	5/8	5/8	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.25	0.0
38	37	3/4	3/4	4/4	4	1	vi					A	V		vi		vi							m	0	0	7, 4, 8		7	7	0	3	0.0	0.0	0.25	0.0
38	37	7/8	7/8	4/4	4	1	viio	0	-3.5	/		A	V		viio		vii	o						o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	0.25	0.0
39	38	0	0	4/4	4	1	I	0.1	-3.5	/		A	V		I		I							M	0	0	4, 8, 5		4	4	3	8	0.2727272727272727	0.1875	1.0625	0.15
39	38	1/2	1/2	4/4	4	1	IV					A	V		IV		IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
39	38	5/8	5/8	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.25	0.0
39	38	3/4	3/4	4/4	4	1	vi					A	V		vi		vi							m	0	0	7, 4, 8		7	7	0	3	0.0	0.0	0.25	0.0
39	38	7/8	7/8	4/4	4	1	viio	-0.1	-3.5	/		A	V		viio		vii	o						o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	0.25	0.0
40	39	0	0	4/4	4	1	I					A	V		I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
40	39	1/8	1/8	4/4	4	1	V6					A	V		V6		V		6					M	0	0	9, 6, 5		5	9	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	39	1/4	1/4	4/4	4	1	vi					A	V		vi		vi							m	0	0	7, 4, 8		7	7	0	3	0.0	0.0	0.25	0.0
40	39	3/8	3/8	4/4	4	1	iii6					A	V		iii6		iii		6					m	0	0	5, 9, 8		8	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	39	1/2	1/2	4/4	4	1	IV					A	V		IV		IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
40	39	5/8	5/8	4/4	4	1	I6					A	V		I6		I		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	39	3/4	3/4	4/4	4	1	ii					A	V		ii		ii							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.25	0.0
40	39	7/8	7/8	4/4	4	1	vi6					A	V		vi6		vi		6					m	0	0	4, 8, 7		7	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
41	40	0	0	4/4	4	1	vii%7	0	-4.5	/		A	V		vii%7		vii	%	7					%7	0	0	9, 6, 3, 7		9	9	1	16	0.058823529411764705	0.0625	3.1875	0.019230769230769232
41	40	3/4	3/4	4/4	4	1	V6					A	V		V6		V		6					M	0	0	9, 6, 5		5	9	2	6	0.25	0.1875	0.5625	0.25
42	41	0	0	4/4	4	1	i					A	V		i		i							m	0	0	4, 1, 5		4	4	0	17	0.0	0.0	4.0	0.0
43	42	0	0	4/4	4	1	bVI					A	V		bVI		bVI							M	0	0	0, 4, 1		0	0	0	17	0.0	0.0	4.0	0.0
44	43	0	0	4/4	4	1	viio7/V					A	V		viio7/V		vii	o	7		V			o7	0	0	10, 7, 4, 1		10	10	0	20	0.0	0.0	4.0	0.0
45	44	0	0	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	8	0.0	0.0	1.125	0.0
45	44	3/8	3/8	4/4	4	1	V(9b64)	-4.7	-2.5	/		A	V		V(9b64)		V			9b64				M	0	0	5, 4, 1	7	5	5	0	5	0.0	0.0	0.625	0.0
45	44	1/2	1/2	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	9	0.0	0.0	1.1875	0.0
45	44	7/8	7/8	4/4	4	1	V(9b64)	-4.7	-2.5	/		A	V		V(9b64)		V			9b64				M	0	0	5, 4, 1	7	5	5	0	5	0.0	0.0	0.625	0.0
46	45	0	0	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	9	0.0	0.0	1.1875	0.0
46	45	3/8	3/8	4/4	4	1	V(9b64)	-4.7	-2.5	/		A	V		V(9b64)		V			9b64				M	0	0	5, 4, 1	7	5	5	0	5	0.0	0.0	0.625	0.0
46	45	1/2	1/2	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	9	0.0	0.0	1.1875	0.0
46	45	7/8	7/8	4/4	4	1	V(9b64)	-4.7	-2.5	/		A	V		V(9b64)		V			9b64				M	0	0	5, 4, 1	7	5	5	0	5	0.0	0.0	0.5	0.0
47	46	0	0	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
47	46	1/8	1/8	4/4	4	1	V(964)	-1.6	-2.5	/		A	V		V(964)		V			964				M	0	0	5, 4, 8	7	5	5	0	5	0.0	0.0	0.5	0.0
47	46	1/4	1/4	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
47	46	3/8	3/8	4/4	4	1	V(964)	-2.6	-2.5	/		A	V		V(964)		V			964				M	0	0	5, 4, 8	7	5	5	0	5	0.0	0.0	0.5	0.0
47	46	1/2	1/2	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.875	0.0
47	46	5/8	5/8	4/4	4	1	V(964)	-3.1	-2.5	/		A	V		V(964)		V			964				M	0	0	5, 4, 8	7	5	5	0	4	0.0	0.0	0.375	0.0
47	46	3/4	3/4	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.375	0.0
47	46	7/8	7/8	4/4	4	1	V(964)	-2	-2.5	/		A	V		V(964)		V			964				M	0	0	5, 4, 8	7	5	5	0	4	0.0	0.0	0.375	0.0
48	47	0	0	4/4	4	1	V|HC}					A	V		V		V					HC	}	M	0	0	5, 9, 6		5	5	3	12	0.2	0.375	2.625	0.125
49	48	1/2	1/2	4/4	4	1	V65	-0.9	-4.5	/		A	V		V65		V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	1.25	0.0
49	48	3/4	3/4	4/4	4	1	I	0	-4.5	/		A	V		I		I							M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	2.75	0.0
50	49	1/2	1/2	4/4	4	1	V65	-1	-4.5	/		A	V		V65		V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	0.875	0.0
50	49	3/4	3/4	4/4	4	1	V	0	-4.5	/		A	V		V		V							M	0	0	5, 9, 6		5	5	3	3	0.5	0.375	0.375	0.5
51	50	0	0	4/4	4	1	V65	-1	-4.5	/		A	V		V65		V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	1.25	0.0
51	50	1/4	1/4	4/4	4	1	I	0.6	-4.5	/		A	V		I		I							M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	2.75	0.0
52	51	0	0	4/4	4	1	V65	-1	-4.5	/		A	V		V65		V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	0.875	0.0
52	51	1/4	1/4	4/4	4	1	V	0	-4.5	/		A	V		V		V							M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
52	51	1/2	1/2	4/4	4	1	I	0	-4.5	/		A	V		I		I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
52	51	3/4	3/4	4/4	4	1	V	0	-4.5	/		A	V		V		V							M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
53	52	0	0	4/4	4	1	I	0	-4.5	/		A	V		I		I							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.0	0.0
53	52	1/4	1/4	4/4	4	1	V	0	-4.5	/		A	V		V		V							M	0	0	5, 9, 6		5	5	1	7	0.125	0.125	0.875	0.125
53	52	1/2	1/2	4/4	4	1	I	0	-4.5	/		A	V		I		I							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.0	0.0
53	52	3/4	3/4	4/4	4	1	I6	0	-4.5	/		A	V		I6		I		6					M	0	0	8, 5, 4		4	8	0	6	0.0	0.0	1.0	0.0
54	53	0	0	4/4	4	1	IV	0	-4.5	/		A	V		IV		IV							M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.25	2.25	0.1
54	53	1/2	1/2	4/4	4	1	V2	-0.1	-4.5	/		A	V		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	1.5	0.0
55	54	0	0	4/4	4	1	I6	0	-4.5	/		A	V		I6		I		6					M	0	0	8, 5, 4		4	8	3	10	0.23076923076923078	0.078125	3.796875	0.020161290322580645
56	55	0	0	4/4	4	1	IV	0	-3.5	/		A	V		IV		IV							M	0	0	3, 7, 4		3	3	1	4	0.2	0.125	1.125	0.1
56	55	1/4	1/4	4/4	4	1	ii6	0	-3.5	/		A	V		ii6		ii		6					m	0	0	3, 7, 6		6	3	0	4	0.0	0.0	0.75	0.0
56	55	1/2	1/2	4/4	4	1	V(64)	0	-3.5	/		A	V		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	1.0	0.0
56	55	3/4	3/4	4/4	4	1	V7	0	-3.5	/		A	V		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	2	4	0.3333333333333333	0.0625	0.9375	0.0625
57	56	0	0	4/4	4	1	I|PAC}					A	V		I		I					PAC	}	M	0	0	4, 8, 5		4	4	0	9	0.0	0.0	2.25	0.0
58	57	1/4	1/4	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	3	3	0.5	0.375	0.375	0.5
58	57	1/2	1/2	4/4	4	1	V2					A	V		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	1.25	0.0
58	57	3/4	3/4	4/4	4	1	I6					A	V		I6		I		6					M	0	0	8, 5, 4		4	8	0	7	0.0	0.0	2.75	0.0
59	58	1/2	1/2	4/4	4	1	V2					A	V		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	0.875	0.0
59	58	3/4	3/4	4/4	4	1	V					A	V		V		V							M	0	0	5, 9, 6		5	5	3	3	0.5	0.375	0.375	0.5
60	59	0	0	4/4	4	1	V2					A	V		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	1.25	0.0
60	59	1/4	1/4	4/4	4	1	I6					A	V		I6		I		6					M	0	0	8, 5, 4		4	8	0	7	0.0	0.0	2.75	0.0
